image_id,xmin,ymin,xmax,ymax,class
654.bmp,0,97,6,109,puncta
654.bmp,0,12,7,24,puncta
654.bmp,0,75,7,86,puncta
654.bmp,1,73,12,84,puncta
654.bmp,1,90,12,101,puncta
654.bmp,6,114,17,125,puncta
654.bmp,10,103,22,114,puncta
654.bmp,22,98,33,110,puncta
654.bmp,22,109,33,121,puncta
654.bmp,24,117,35,128,puncta
654.bmp,36,78,48,89,puncta
654.bmp,48,85,59,96,puncta
654.bmp,50,71,61,82,puncta
654.bmp,51,98,62,109,puncta
654.bmp,61,48,73,60,puncta
654.bmp,70,10,82,22,puncta
654.bmp,72,41,84,52,puncta
654.bmp,76,0,88,7,puncta
654.bmp,80,82,92,93,puncta
654.bmp,82,110,93,122,puncta
654.bmp,85,0,97,10,puncta
654.bmp,92,48,104,59,puncta
654.bmp,101,111,112,122,puncta
654.bmp,102,61,114,72,puncta
654.bmp,103,18,115,29,puncta
654.bmp,106,97,117,109,puncta
654.bmp,113,21,125,33,puncta
654.bmp,115,78,127,90,puncta
654.bmp,119,65,128,77,puncta
602.bmp,0,88,8,100,puncta
602.bmp,0,0,8,8,puncta
1249.bmp,0,50,10,62,puncta
1249.bmp,0,117,10,128,puncta
1249.bmp,0,3,12,15,puncta
1249.bmp,5,89,17,101,puncta
1249.bmp,7,9,19,21,puncta
1249.bmp,7,89,19,101,puncta
1249.bmp,9,23,21,35,puncta
1249.bmp,12,15,24,27,puncta
1249.bmp,17,17,29,29,puncta
1249.bmp,18,101,30,113,puncta
1249.bmp,23,9,35,21,puncta
1249.bmp,29,66,40,77,puncta
1249.bmp,36,76,48,88,puncta
1249.bmp,44,83,56,95,puncta
1249.bmp,49,73,61,85,puncta
1249.bmp,52,38,64,50,puncta
1249.bmp,52,86,64,98,puncta
1249.bmp,52,54,64,66,puncta
1249.bmp,56,27,68,39,puncta
1249.bmp,60,66,72,78,puncta
1249.bmp,60,79,72,91,puncta
1249.bmp,63,53,75,65,puncta
1249.bmp,76,103,87,114,puncta
1249.bmp,96,19,108,31,puncta
1249.bmp,96,77,108,89,puncta
1249.bmp,103,14,115,26,puncta
1249.bmp,105,0,117,8,puncta
1249.bmp,109,101,121,113,puncta
1249.bmp,111,76,123,87,puncta
1249.bmp,113,93,124,105,puncta
1249.bmp,113,88,125,99,puncta
1249.bmp,114,34,126,46,puncta
1249.bmp,116,106,128,118,puncta
723.bmp,0,92,9,104,puncta
723.bmp,0,0,10,6,puncta
723.bmp,1,13,13,25,puncta
723.bmp,18,104,30,116,puncta
723.bmp,21,19,32,31,puncta
723.bmp,41,95,52,106,puncta
723.bmp,51,71,62,83,puncta
723.bmp,53,76,65,88,puncta
723.bmp,62,72,74,83,puncta
723.bmp,70,89,81,100,puncta
723.bmp,73,53,84,64,puncta
723.bmp,81,57,93,69,puncta
723.bmp,82,117,94,128,puncta
723.bmp,108,86,120,98,puncta
723.bmp,111,25,123,37,puncta
723.bmp,116,42,127,54,puncta
1244.bmp,0,89,12,101,puncta
1244.bmp,19,96,31,108,puncta
1244.bmp,29,45,40,57,puncta
1244.bmp,31,88,43,100,puncta
1244.bmp,36,55,48,67,puncta
1244.bmp,36,66,48,78,puncta
1244.bmp,36,96,48,108,puncta
1244.bmp,43,68,55,80,puncta
1244.bmp,51,94,62,106,puncta
1244.bmp,52,69,64,80,puncta
1244.bmp,54,104,66,116,puncta
1244.bmp,67,52,79,64,puncta
1244.bmp,72,17,84,29,puncta
1244.bmp,79,115,91,127,puncta
1244.bmp,85,27,97,39,puncta
1244.bmp,104,0,116,8,puncta
1244.bmp,117,29,128,41,puncta
1244.bmp,119,115,128,127,puncta
176.bmp,14,88,26,100,puncta
176.bmp,21,51,33,63,puncta
176.bmp,25,66,37,78,puncta
176.bmp,43,33,55,45,puncta
176.bmp,83,105,95,117,puncta
176.bmp,85,40,97,52,puncta
176.bmp,98,35,110,47,puncta
176.bmp,109,32,121,44,puncta
1227.bmp,104,0,116,11,puncta
1227.bmp,115,111,127,123,puncta
1048.bmp,2,50,14,62,puncta
1048.bmp,46,21,58,33,puncta
260.bmp,6,88,18,100,puncta
260.bmp,106,13,117,25,puncta
260.bmp,111,56,123,68,puncta
260.bmp,116,48,128,60,puncta
1615.bmp,15,6,27,18,puncta
1615.bmp,27,105,39,116,puncta
1615.bmp,32,9,43,21,puncta
1615.bmp,33,26,45,38,puncta
1615.bmp,34,109,46,121,puncta
1615.bmp,35,99,47,110,puncta
1615.bmp,55,50,67,62,puncta
1615.bmp,55,28,67,40,puncta
1615.bmp,60,57,72,69,puncta
1615.bmp,66,87,78,99,puncta
1615.bmp,81,103,93,115,puncta
1615.bmp,83,95,95,107,puncta
1615.bmp,92,0,104,12,puncta
1615.bmp,106,54,118,66,puncta
1615.bmp,109,37,121,49,puncta
609.bmp,0,23,9,34,puncta
609.bmp,0,74,12,86,puncta
609.bmp,13,84,25,96,puncta
609.bmp,16,74,28,86,puncta
609.bmp,43,116,55,128,puncta
609.bmp,55,109,67,121,puncta
609.bmp,55,118,67,128,puncta
609.bmp,104,68,116,79,puncta
1190.bmp,4,109,16,121,puncta
1190.bmp,6,42,18,54,puncta
1190.bmp,11,116,23,127,puncta
1190.bmp,12,0,24,8,puncta
1190.bmp,13,10,25,22,puncta
1190.bmp,14,99,26,111,puncta
1190.bmp,20,47,32,59,puncta
1190.bmp,20,76,32,88,puncta
1190.bmp,22,98,34,110,puncta
1190.bmp,28,79,40,91,puncta
1190.bmp,29,92,41,104,puncta
1190.bmp,44,60,56,72,puncta
1190.bmp,49,74,61,86,puncta
1190.bmp,64,9,76,21,puncta
1190.bmp,66,119,78,128,puncta
1190.bmp,76,45,88,57,puncta
1190.bmp,83,0,95,9,puncta
1190.bmp,85,27,97,39,puncta
1190.bmp,96,32,108,44,puncta
1190.bmp,106,31,118,42,puncta
760.bmp,61,40,73,52,puncta
760.bmp,65,0,77,8,puncta
760.bmp,79,0,90,7,puncta
760.bmp,99,79,111,91,puncta
760.bmp,102,74,113,86,puncta
1295.bmp,0,51,9,62,puncta
1295.bmp,0,105,9,116,puncta
1295.bmp,17,63,29,75,puncta
1295.bmp,18,67,30,79,puncta
1295.bmp,19,108,31,120,puncta
1295.bmp,24,104,36,116,puncta
1295.bmp,31,80,43,92,puncta
1295.bmp,34,47,46,58,puncta
1295.bmp,35,89,47,101,puncta
1295.bmp,38,77,50,89,puncta
1295.bmp,47,30,59,42,puncta
1295.bmp,54,77,66,89,puncta
1295.bmp,57,85,69,97,puncta
1295.bmp,62,59,74,71,puncta
1295.bmp,63,42,75,54,puncta
1295.bmp,67,58,79,70,puncta
1295.bmp,71,23,83,35,puncta
1295.bmp,75,109,87,121,puncta
1295.bmp,76,73,88,85,puncta
1295.bmp,87,22,99,34,puncta
1295.bmp,88,8,100,20,puncta
1295.bmp,94,90,106,102,puncta
1295.bmp,108,54,120,66,puncta
1295.bmp,112,65,124,77,puncta
1295.bmp,116,73,128,85,puncta
1104.bmp,10,44,22,56,puncta
1104.bmp,21,100,33,112,puncta
1104.bmp,24,41,36,53,puncta
1104.bmp,38,15,50,27,puncta
1104.bmp,40,71,52,83,puncta
1104.bmp,65,83,77,95,puncta
1104.bmp,66,86,78,98,puncta
1104.bmp,72,66,84,78,puncta
1104.bmp,97,77,109,89,puncta
1104.bmp,106,0,118,12,puncta
676.bmp,16,21,27,33,puncta
676.bmp,25,58,37,69,puncta
676.bmp,35,114,47,126,puncta
676.bmp,40,27,51,39,puncta
676.bmp,46,4,57,15,puncta
676.bmp,52,63,63,75,puncta
676.bmp,78,49,90,60,puncta
676.bmp,79,24,91,35,puncta
676.bmp,81,68,93,79,puncta
676.bmp,88,57,99,68,puncta
676.bmp,88,0,100,9,puncta
676.bmp,89,20,100,31,puncta
676.bmp,89,76,100,88,puncta
676.bmp,92,55,104,66,puncta
676.bmp,94,31,105,43,puncta
676.bmp,98,61,110,72,puncta
676.bmp,98,102,110,114,puncta
676.bmp,102,73,114,84,puncta
676.bmp,105,55,116,66,puncta
676.bmp,106,8,118,19,puncta
676.bmp,109,46,120,58,puncta
676.bmp,112,77,123,88,puncta
676.bmp,114,0,126,12,puncta
676.bmp,115,84,126,96,puncta
676.bmp,118,25,128,37,puncta
676.bmp,118,39,128,50,puncta
1829.bmp,6,19,18,31,puncta
1829.bmp,11,13,23,25,puncta
1829.bmp,13,41,25,53,puncta
1829.bmp,22,6,34,18,puncta
1829.bmp,26,82,38,94,puncta
1829.bmp,27,35,39,47,puncta
1829.bmp,30,74,42,86,puncta
1829.bmp,36,38,48,50,puncta
1829.bmp,53,15,65,27,puncta
1829.bmp,54,2,66,14,puncta
1829.bmp,59,54,71,66,puncta
1829.bmp,62,30,74,42,puncta
1829.bmp,62,15,74,27,puncta
1829.bmp,66,22,78,34,puncta
1829.bmp,74,2,86,14,puncta
1829.bmp,85,10,97,22,puncta
1829.bmp,89,20,100,31,puncta
1829.bmp,92,91,104,103,puncta
1829.bmp,101,51,113,63,puncta
1829.bmp,108,74,120,85,puncta
1829.bmp,109,32,121,44,puncta
1829.bmp,114,43,126,55,puncta
1829.bmp,118,14,128,26,puncta
334.bmp,31,0,43,12,puncta
334.bmp,69,38,80,49,puncta
334.bmp,110,6,122,18,puncta
334.bmp,110,69,122,81,puncta
334.bmp,119,44,128,56,puncta
1868.bmp,0,65,10,77,puncta
1868.bmp,23,56,35,68,puncta
1868.bmp,27,114,39,126,puncta
1868.bmp,36,89,48,101,puncta
1868.bmp,42,48,54,60,puncta
1868.bmp,44,46,56,58,puncta
1868.bmp,46,7,58,19,puncta
1868.bmp,52,1,64,13,puncta
1868.bmp,53,97,65,109,puncta
1868.bmp,73,90,85,102,puncta
1868.bmp,77,6,89,18,puncta
1868.bmp,102,98,114,110,puncta
1868.bmp,105,54,117,66,puncta
1868.bmp,112,0,124,9,puncta
1868.bmp,113,39,125,51,puncta
1868.bmp,113,81,125,93,puncta
1868.bmp,118,103,128,115,puncta
1626.bmp,12,3,24,15,puncta
1626.bmp,15,88,27,100,puncta
1626.bmp,16,15,28,27,puncta
1626.bmp,20,11,31,23,puncta
1626.bmp,23,106,35,118,puncta
1626.bmp,50,107,62,119,puncta
1626.bmp,103,8,115,20,puncta
179.bmp,0,31,11,43,puncta
179.bmp,35,34,47,46,puncta
179.bmp,64,41,76,53,puncta
179.bmp,82,0,94,8,puncta
179.bmp,99,22,111,33,puncta
984.bmp,20,90,31,102,puncta
984.bmp,20,113,32,125,puncta
984.bmp,52,64,63,76,puncta
984.bmp,59,67,70,78,puncta
984.bmp,81,31,93,43,puncta
984.bmp,94,21,106,33,puncta
984.bmp,107,52,119,64,puncta
694.bmp,5,57,16,68,puncta
694.bmp,18,119,30,128,puncta
694.bmp,24,3,36,14,puncta
694.bmp,26,92,38,104,puncta
694.bmp,30,0,41,11,puncta
694.bmp,35,5,47,17,puncta
694.bmp,35,112,47,123,puncta
694.bmp,36,50,48,62,puncta
694.bmp,42,93,53,105,puncta
694.bmp,43,14,54,25,puncta
694.bmp,44,70,56,81,puncta
694.bmp,51,56,63,68,puncta
694.bmp,62,80,74,92,puncta
694.bmp,64,63,75,74,puncta
694.bmp,80,13,91,24,puncta
694.bmp,101,84,112,96,puncta
694.bmp,106,86,117,98,puncta
694.bmp,120,50,128,62,puncta
254.bmp,23,72,35,84,puncta
254.bmp,27,17,39,29,puncta
254.bmp,40,68,52,80,puncta
254.bmp,56,28,68,40,puncta
254.bmp,70,55,82,67,puncta
254.bmp,92,34,104,46,puncta
254.bmp,101,71,113,83,puncta
1674.bmp,8,113,20,125,puncta
1674.bmp,16,90,28,102,puncta
1674.bmp,33,57,45,69,puncta
1674.bmp,43,57,55,69,puncta
1674.bmp,70,102,82,114,puncta
1674.bmp,72,19,84,31,puncta
1674.bmp,73,0,85,7,puncta
1674.bmp,80,111,92,123,puncta
1674.bmp,100,108,112,120,puncta
1674.bmp,106,34,118,46,puncta
1674.bmp,119,88,128,100,puncta
1674.bmp,120,43,128,55,puncta
1395.bmp,1,56,12,67,puncta
1395.bmp,1,67,13,79,puncta
1395.bmp,3,107,15,119,puncta
1395.bmp,11,3,23,15,puncta
1395.bmp,20,5,32,17,puncta
1395.bmp,22,13,34,25,puncta
1395.bmp,24,54,36,66,puncta
1395.bmp,40,68,52,80,puncta
1395.bmp,41,28,53,40,puncta
1395.bmp,46,62,58,74,puncta
1395.bmp,51,93,63,105,puncta
1395.bmp,53,26,65,38,puncta
1395.bmp,54,21,66,33,puncta
1395.bmp,57,87,69,98,puncta
1395.bmp,59,100,71,112,puncta
1395.bmp,59,77,71,89,puncta
1395.bmp,65,12,77,24,puncta
1395.bmp,69,42,81,54,puncta
1395.bmp,71,77,83,89,puncta
1395.bmp,76,97,88,109,puncta
1395.bmp,79,109,91,121,puncta
1395.bmp,83,111,95,123,puncta
1395.bmp,86,72,98,84,puncta
1395.bmp,96,58,108,70,puncta
1395.bmp,96,100,108,112,puncta
1395.bmp,99,29,111,41,puncta
1395.bmp,104,61,116,73,puncta
1395.bmp,110,35,122,47,puncta
1395.bmp,111,30,123,42,puncta
1395.bmp,111,49,123,61,puncta
1395.bmp,116,18,128,30,puncta
1532.bmp,0,83,12,95,puncta
1532.bmp,10,41,22,53,puncta
1532.bmp,16,7,28,19,puncta
1532.bmp,19,48,30,60,puncta
1532.bmp,25,113,37,125,puncta
1532.bmp,27,48,39,60,puncta
1532.bmp,28,39,40,51,puncta
1532.bmp,29,116,41,128,puncta
1532.bmp,32,5,44,17,puncta
1532.bmp,49,45,61,57,puncta
1532.bmp,58,0,70,10,puncta
1532.bmp,70,31,82,43,puncta
1532.bmp,71,15,83,27,puncta
1532.bmp,72,88,84,100,puncta
1532.bmp,75,36,87,48,puncta
1532.bmp,80,59,92,71,puncta
1532.bmp,82,42,94,54,puncta
1532.bmp,84,29,96,41,puncta
1532.bmp,113,83,125,94,puncta
1532.bmp,117,71,128,83,puncta
1690.bmp,0,29,11,41,puncta
1690.bmp,10,83,22,95,puncta
1690.bmp,20,72,32,84,puncta
1690.bmp,21,45,33,57,puncta
1690.bmp,34,87,46,99,puncta
1690.bmp,37,0,49,8,puncta
1690.bmp,44,65,56,76,puncta
1690.bmp,52,60,64,72,puncta
1690.bmp,58,29,70,41,puncta
1690.bmp,62,46,74,58,puncta
1690.bmp,66,13,78,25,puncta
1690.bmp,68,30,80,42,puncta
1690.bmp,69,118,81,128,puncta
1690.bmp,71,65,83,77,puncta
1690.bmp,71,37,83,49,puncta
1690.bmp,79,57,90,69,puncta
1690.bmp,90,63,102,75,puncta
1690.bmp,95,17,107,29,puncta
1690.bmp,96,22,108,34,puncta
1690.bmp,103,46,115,58,puncta
1690.bmp,107,101,119,113,puncta
1690.bmp,114,41,126,53,puncta
1690.bmp,120,47,128,58,puncta
1349.bmp,28,108,40,120,puncta
1349.bmp,31,107,43,119,puncta
1349.bmp,47,48,59,60,puncta
1349.bmp,54,115,66,127,puncta
1349.bmp,98,103,110,115,puncta
1031.bmp,37,44,49,56,puncta
1031.bmp,49,7,61,19,puncta
1031.bmp,54,49,66,61,puncta
1031.bmp,57,9,69,21,puncta
1031.bmp,70,17,82,29,puncta
1031.bmp,103,76,115,87,puncta
1031.bmp,113,108,125,120,puncta
073.bmp,7,2,19,14,puncta
073.bmp,20,78,32,90,puncta
073.bmp,46,85,58,97,puncta
112.bmp,8,116,20,128,puncta
112.bmp,68,18,79,30,puncta
112.bmp,101,0,113,9,puncta
1167.bmp,21,3,33,14,puncta
1167.bmp,114,76,126,88,puncta
313.bmp,5,40,17,52,puncta
313.bmp,11,103,23,114,puncta
313.bmp,15,40,27,52,puncta
313.bmp,46,88,58,100,puncta
313.bmp,62,98,74,110,puncta
1033.bmp,3,90,15,102,puncta
1033.bmp,21,103,33,115,puncta
1033.bmp,25,104,37,116,puncta
1033.bmp,53,85,65,97,puncta
1033.bmp,66,105,78,117,puncta
1033.bmp,72,94,84,106,puncta
1033.bmp,88,45,99,56,puncta
1033.bmp,89,35,101,47,puncta
662.bmp,12,99,24,111,puncta
662.bmp,15,53,27,64,puncta
662.bmp,27,32,38,43,puncta
662.bmp,31,29,42,41,puncta
662.bmp,38,66,50,77,puncta
662.bmp,39,13,51,25,puncta
662.bmp,52,12,63,24,puncta
662.bmp,58,94,69,105,puncta
662.bmp,67,90,79,102,puncta
662.bmp,73,82,85,94,puncta
662.bmp,78,6,89,17,puncta
662.bmp,88,39,100,50,puncta
662.bmp,99,108,111,120,puncta
662.bmp,102,19,113,31,puncta
662.bmp,110,93,122,105,puncta
662.bmp,111,14,123,25,puncta
662.bmp,117,118,128,128,puncta
662.bmp,120,15,128,27,puncta
236.bmp,1,26,13,38,puncta
236.bmp,15,56,27,68,puncta
236.bmp,16,42,28,54,puncta
236.bmp,40,91,52,103,puncta
236.bmp,116,77,128,89,puncta
236.bmp,117,31,128,43,puncta
1660.bmp,0,33,9,45,puncta
1660.bmp,3,51,15,63,puncta
1660.bmp,3,13,15,25,puncta
1660.bmp,7,4,19,16,puncta
1660.bmp,35,31,47,43,puncta
1660.bmp,49,10,61,22,puncta
1660.bmp,53,37,64,49,puncta
1660.bmp,60,7,72,19,puncta
1660.bmp,73,81,85,93,puncta
1660.bmp,85,69,97,81,puncta
1660.bmp,92,98,104,110,puncta
1660.bmp,96,49,108,61,puncta
1660.bmp,98,91,110,103,puncta
1660.bmp,109,85,121,97,puncta
279.bmp,5,112,17,124,puncta
279.bmp,28,19,40,31,puncta
279.bmp,30,106,42,118,puncta
279.bmp,82,68,93,80,puncta
279.bmp,84,75,96,87,puncta
279.bmp,85,118,97,128,puncta
279.bmp,86,82,97,94,puncta
279.bmp,107,43,119,55,puncta
536.bmp,28,85,40,97,puncta
536.bmp,33,94,45,106,puncta
536.bmp,44,105,56,117,puncta
246.bmp,28,0,39,9,puncta
246.bmp,31,13,43,25,puncta
246.bmp,47,46,59,58,puncta
246.bmp,58,45,70,57,puncta
246.bmp,59,105,71,117,puncta
246.bmp,82,115,94,127,puncta
246.bmp,87,39,99,51,puncta
246.bmp,100,44,112,56,puncta
246.bmp,109,0,121,11,puncta
1531.bmp,5,97,17,109,puncta
1531.bmp,14,76,26,88,puncta
1531.bmp,16,89,28,101,puncta
1531.bmp,18,69,30,81,puncta
1531.bmp,19,58,31,70,puncta
1531.bmp,33,30,44,42,puncta
1531.bmp,34,99,46,111,puncta
1531.bmp,34,37,46,49,puncta
1531.bmp,42,37,54,49,puncta
1531.bmp,55,89,67,101,puncta
1531.bmp,57,75,69,87,puncta
1531.bmp,61,23,73,35,puncta
1531.bmp,65,11,77,23,puncta
1531.bmp,74,66,86,78,puncta
1531.bmp,84,61,96,73,puncta
1531.bmp,84,67,96,79,puncta
1531.bmp,86,35,98,47,puncta
1531.bmp,97,65,109,77,puncta
1531.bmp,98,60,110,72,puncta
1531.bmp,108,94,120,106,puncta
1531.bmp,112,70,124,82,puncta
1531.bmp,116,91,128,103,puncta
165.bmp,0,49,11,61,puncta
165.bmp,23,52,35,64,puncta
165.bmp,27,57,39,69,puncta
165.bmp,44,59,56,71,puncta
165.bmp,45,36,56,48,puncta
165.bmp,48,69,60,81,puncta
165.bmp,64,116,76,128,puncta
165.bmp,102,94,114,106,puncta
165.bmp,111,39,123,51,puncta
622.bmp,16,75,28,87,puncta
622.bmp,24,92,36,103,puncta
622.bmp,41,65,53,77,puncta
622.bmp,54,0,66,8,puncta
622.bmp,60,60,72,72,puncta
622.bmp,99,50,111,62,puncta
622.bmp,119,44,128,56,puncta
601.bmp,0,90,9,101,puncta
601.bmp,3,49,15,61,puncta
601.bmp,3,21,15,33,puncta
601.bmp,11,94,22,106,puncta
601.bmp,54,101,66,113,puncta
601.bmp,82,109,94,121,puncta
601.bmp,82,106,94,118,puncta
601.bmp,96,82,108,94,puncta
678.bmp,0,13,7,24,puncta
678.bmp,8,0,20,7,puncta
678.bmp,9,30,20,41,puncta
678.bmp,10,94,22,106,puncta
678.bmp,35,35,46,47,puncta
678.bmp,40,45,52,56,puncta
678.bmp,45,63,56,74,puncta
678.bmp,47,117,58,128,puncta
678.bmp,47,94,59,105,puncta
678.bmp,62,12,73,24,puncta
678.bmp,62,49,74,61,puncta
678.bmp,70,0,82,10,puncta
678.bmp,83,88,94,100,puncta
678.bmp,91,0,102,7,puncta
678.bmp,91,29,103,41,puncta
678.bmp,105,70,117,81,puncta
678.bmp,106,120,118,128,puncta
678.bmp,106,54,118,66,puncta
678.bmp,112,79,123,91,puncta
678.bmp,113,59,124,70,puncta
678.bmp,117,72,128,83,puncta
678.bmp,118,35,128,46,puncta
678.bmp,118,24,128,36,puncta
678.bmp,120,117,128,128,puncta
1797.bmp,0,51,11,63,puncta
1797.bmp,0,116,12,128,puncta
1797.bmp,64,108,76,120,puncta
1797.bmp,64,76,76,88,puncta
1797.bmp,64,23,76,35,puncta
1797.bmp,70,76,82,88,puncta
1797.bmp,76,75,88,87,puncta
1797.bmp,77,94,89,106,puncta
1797.bmp,83,71,95,83,puncta
1797.bmp,97,83,108,94,puncta
1797.bmp,98,9,110,21,puncta
1797.bmp,99,101,111,113,puncta
1797.bmp,101,109,113,120,puncta
1797.bmp,109,106,121,118,puncta
1207.bmp,37,72,48,84,puncta
1207.bmp,45,58,57,69,puncta
1207.bmp,60,63,72,74,puncta
1207.bmp,63,47,74,58,puncta
1207.bmp,64,2,75,14,puncta
1207.bmp,73,34,84,45,puncta
1207.bmp,75,0,86,12,puncta
1207.bmp,83,10,94,22,puncta
1207.bmp,84,47,96,58,puncta
698.bmp,0,96,6,107,puncta
698.bmp,2,91,13,103,puncta
698.bmp,18,2,29,13,puncta
698.bmp,28,9,40,21,puncta
698.bmp,34,42,46,54,puncta
698.bmp,40,25,51,36,puncta
698.bmp,42,83,53,94,puncta
698.bmp,55,9,67,20,puncta
698.bmp,60,19,71,30,puncta
698.bmp,64,120,76,128,puncta
698.bmp,75,96,87,107,puncta
698.bmp,91,111,102,122,puncta
698.bmp,101,97,112,109,puncta
1648.bmp,6,79,18,91,puncta
1648.bmp,41,105,53,117,puncta
1648.bmp,48,3,60,15,puncta
1648.bmp,50,64,62,76,puncta
1052.bmp,6,59,18,71,puncta
1052.bmp,23,61,35,73,puncta
1052.bmp,36,1,48,13,puncta
1052.bmp,38,29,50,41,puncta
1052.bmp,69,17,81,29,puncta
1052.bmp,80,24,92,36,puncta
1052.bmp,87,34,99,46,puncta
434.bmp,43,13,55,25,puncta
434.bmp,48,69,60,81,puncta
434.bmp,55,65,66,77,puncta
434.bmp,86,38,98,50,puncta
718.bmp,0,79,8,90,puncta
718.bmp,0,102,8,113,puncta
718.bmp,0,117,8,128,puncta
718.bmp,4,29,15,41,puncta
718.bmp,6,92,17,103,puncta
718.bmp,10,32,22,44,puncta
718.bmp,17,71,29,83,puncta
718.bmp,26,30,37,41,puncta
718.bmp,36,30,48,42,puncta
718.bmp,41,46,52,58,puncta
718.bmp,46,56,58,67,puncta
718.bmp,54,78,66,89,puncta
718.bmp,59,57,71,68,puncta
718.bmp,70,54,82,65,puncta
718.bmp,72,120,84,128,puncta
718.bmp,73,26,84,37,puncta
718.bmp,81,18,93,30,puncta
718.bmp,87,85,98,96,puncta
718.bmp,94,105,106,117,puncta
718.bmp,102,66,114,77,puncta
718.bmp,117,45,128,56,puncta
718.bmp,119,56,128,68,puncta
1800.bmp,35,106,47,118,puncta
1800.bmp,42,102,54,114,puncta
1800.bmp,44,49,56,61,puncta
1800.bmp,51,110,63,122,puncta
1800.bmp,53,45,65,57,puncta
1800.bmp,57,56,69,68,puncta
1800.bmp,59,73,70,84,puncta
1800.bmp,63,64,75,76,puncta
1800.bmp,69,91,81,103,puncta
1800.bmp,73,96,84,108,puncta
1800.bmp,74,58,86,70,puncta
1800.bmp,79,78,91,90,puncta
1800.bmp,79,97,91,109,puncta
1800.bmp,113,68,125,80,puncta
1800.bmp,116,106,128,118,puncta
1800.bmp,120,38,128,50,puncta
1054.bmp,57,60,69,72,puncta
1054.bmp,66,62,78,74,puncta
1054.bmp,75,52,87,64,puncta
1054.bmp,82,120,93,128,puncta
1054.bmp,92,59,104,71,puncta
363.bmp,0,1,7,13,puncta
363.bmp,3,24,15,36,puncta
363.bmp,11,54,22,66,puncta
363.bmp,14,47,26,59,puncta
363.bmp,23,87,35,99,puncta
363.bmp,23,26,35,38,puncta
363.bmp,61,64,72,76,puncta
363.bmp,84,12,95,24,puncta
363.bmp,95,11,107,23,puncta
363.bmp,104,37,115,49,puncta
363.bmp,105,68,116,80,puncta
1923.bmp,0,29,9,41,puncta
1923.bmp,0,54,9,66,puncta
1923.bmp,0,10,11,22,puncta
1923.bmp,3,72,15,84,puncta
1923.bmp,15,82,27,94,puncta
1923.bmp,27,17,38,29,puncta
1923.bmp,29,0,41,11,puncta
1923.bmp,39,15,51,27,puncta
1923.bmp,43,57,55,69,puncta
1923.bmp,72,75,84,87,puncta
1923.bmp,74,70,86,82,puncta
1923.bmp,78,6,90,18,puncta
1923.bmp,116,39,127,51,puncta
1923.bmp,120,83,128,95,puncta
682.bmp,0,80,7,91,puncta
682.bmp,3,68,14,80,puncta
682.bmp,13,52,25,63,puncta
682.bmp,26,49,37,60,puncta
682.bmp,48,36,60,48,puncta
682.bmp,49,95,61,107,puncta
682.bmp,54,106,66,118,puncta
682.bmp,56,90,68,101,puncta
682.bmp,58,1,69,12,puncta
682.bmp,58,50,70,61,puncta
682.bmp,74,115,86,126,puncta
682.bmp,87,6,98,18,puncta
682.bmp,92,67,103,78,puncta
682.bmp,97,101,108,113,puncta
682.bmp,106,26,117,38,puncta
682.bmp,111,112,123,123,puncta
682.bmp,117,92,128,104,puncta
1764.bmp,5,14,17,26,puncta
1764.bmp,6,41,18,53,puncta
1764.bmp,6,48,18,60,puncta
1764.bmp,7,25,19,37,puncta
1764.bmp,33,52,45,64,puncta
1764.bmp,34,61,46,73,puncta
1764.bmp,36,16,48,28,puncta
1764.bmp,40,60,52,72,puncta
1764.bmp,43,55,55,67,puncta
1764.bmp,48,23,60,35,puncta
1764.bmp,48,104,60,116,puncta
1764.bmp,73,65,85,77,puncta
1764.bmp,75,43,87,55,puncta
1764.bmp,76,30,88,42,puncta
1764.bmp,84,75,96,87,puncta
1764.bmp,87,0,99,11,puncta
1764.bmp,90,117,102,128,puncta
1764.bmp,92,22,104,34,puncta
1764.bmp,93,84,105,96,puncta
1764.bmp,101,60,113,72,puncta
1764.bmp,110,36,122,47,puncta
1764.bmp,111,75,123,87,puncta
1764.bmp,111,94,123,106,puncta
1781.bmp,40,4,52,15,puncta
1781.bmp,82,7,94,19,puncta
1781.bmp,88,30,99,42,puncta
1781.bmp,89,15,101,27,puncta
1781.bmp,103,58,115,70,puncta
789.bmp,0,5,10,17,puncta
789.bmp,0,80,10,92,puncta
789.bmp,0,0,12,7,puncta
789.bmp,4,85,16,97,puncta
789.bmp,16,46,27,58,puncta
789.bmp,36,30,47,41,puncta
789.bmp,44,80,56,92,puncta
789.bmp,55,70,67,82,puncta
789.bmp,86,76,98,88,puncta
789.bmp,96,0,108,7,puncta
789.bmp,112,41,124,53,puncta
789.bmp,114,14,125,25,puncta
789.bmp,115,49,127,60,puncta
789.bmp,118,80,128,92,puncta
891.bmp,0,26,9,37,puncta
891.bmp,6,105,17,117,puncta
891.bmp,20,91,31,102,puncta
891.bmp,23,45,35,57,puncta
891.bmp,32,9,44,21,puncta
891.bmp,65,9,76,20,puncta
891.bmp,66,71,78,83,puncta
891.bmp,70,58,81,70,puncta
891.bmp,81,19,93,31,puncta
891.bmp,86,16,98,28,puncta
891.bmp,91,55,103,67,puncta
891.bmp,97,20,109,31,puncta
891.bmp,120,30,128,42,puncta
181.bmp,0,45,9,57,puncta
181.bmp,12,85,24,97,puncta
181.bmp,26,76,38,88,puncta
